,height1,height2,height3,height4,height5,height6,width1,width2,width3,width4,width5,width6,heightByWidth1,heightByWidth2,heightByWidth3,heightByWidth4,heightByWidth5,heightByWidth6
71,0.11471861471861472,0.15151515151515152,0.19696969696969696,0.1645021645021645,0.18181818181818182,0.16883116883116883,1.0,1.0,1.0,1.0,1.0,1.0,0.11471861471861472,0.15151515151515152,0.19696969696969696,0.1645021645021645,0.18181818181818182,0.16883116883116883
72,0.2792207792207792,0.7164502164502164,0.4523809523809524,0.4523809523809524,0.17532467532467533,0.36363636363636365,0.24025974025974026,0.24025974025974026,0.4237012987012987,0.32954545454545453,0.7564935064935064,0.7564935064935064,0.06708551189070669,0.17213414291336368,0.19167439703153988,0.14908008658008656,0.13263197841119917,0.27508854781582054
73,0.5930735930735931,0.7683982683982684,0.4025974025974026,0.4025974025974026,0.22727272727272727,0.22727272727272727,0.4074675324675325,0.5892857142857143,0.19318181818181818,0.21103896103896103,0.3409090909090909,0.24512987012987014,0.24165823354135044,0.4528061224489796,0.07777449822904368,0.08496373756114016,0.0774793388429752,0.05571133412042503
74,1.0,0.16017316017316016,0.15367965367965367,0.15367965367965367,0.13636363636363635,0.3787878787878788,0.35064935064935066,0.6461038961038961,0.6461038961038961,0.6461038961038961,0.6461038961038961,0.6461038961038961,0.35064935064935066,0.10348850283915217,0.09929302299432168,0.09929302299432168,0.08810507674144037,0.2447363242817788
75,0.2683982683982684,1.0,0.43073593073593075,0.2922077922077922,0.5714285714285714,0.42424242424242425,0.21915584415584416,0.4675324675324675,0.21915584415584416,0.21915584415584416,0.3068181818181818,0.3068181818181818,0.05882104908078935,0.4675324675324675,0.09439829650868613,0.0640390453702142,0.17532467532467533,0.13016528925619836
76,0.4805194805194805,0.24675324675324675,0.5151515151515151,0.5151515151515151,0.4653679653679654,0.2792207792207792,0.5762987012987013,0.42045454545454547,0.3457792207792208,0.22727272727272727,0.42045454545454547,0.42045454545454547,0.27692275257210325,0.10374852420306967,0.17812868949232585,0.11707988980716252,0.19566607634789454,0.11739964580873671
77,0.5476190476190477,0.44805194805194803,0.3116883116883117,0.21645021645021645,0.46320346320346323,0.46320346320346323,0.48214285714285715,0.48214285714285715,0.5146103896103896,0.5146103896103896,0.25,0.26136363636363635,0.264030612244898,0.21602504638218922,0.16039804351492665,0.11138753021869906,0.11580086580086581,0.12106454151908698
78,1.0,1.0,0.2532467532467532,0.37012987012987014,0.36796536796536794,0.36796536796536794,0.32954545454545453,0.275974025974026,0.387987012987013,0.387987012987013,0.20454545454545456,0.18019480519480519,0.32954545454545453,0.275974025974026,0.09825645134086691,0.14360558272895935,0.07526564344746163,0.06630544779895428
79,1.0,0.26406926406926406,0.7316017316017316,0.2922077922077922,0.43506493506493504,0.43506493506493504,0.2662337662337662,0.7305194805194806,0.19805194805194806,0.5292207792207793,0.25811688311688313,0.26785714285714285,0.2662337662337662,0.1929077416090403,0.14489514814190138,0.15464243548659135,0.11229760499241019,0.11653525046382188
80,1.0,0.24891774891774893,0.7467532467532467,0.24458874458874458,0.49783549783549785,0.49783549783549785,0.22564935064935066,0.7711038961038961,0.21753246753246752,0.5503246753246753,0.2857142857142857,0.26136363636363635,0.22564935064935066,0.19194144599988755,0.16244307640411534,0.1346032214538708,0.1422387136672851,0.13011609602518692
81,0.2922077922077922,0.7034632034632035,0.18181818181818182,0.5173160173160173,0.3484848484848485,0.1645021645021645,1.0,0.2159090909090909,0.7808441558441559,0.2922077922077922,0.48538961038961037,0.48538961038961037,0.2922077922077922,0.15188410074773712,0.14197166469893743,0.15116377129364142,0.16915092483274302,0.07984764153595322
82,1.0,1.0,1.0,1.0,1.0,1.0,0.17857142857142858,0.16558441558441558,0.16071428571428573,0.14772727272727273,0.1590909090909091,0.17207792207792208,0.17857142857142858,0.16558441558441558,0.16071428571428573,0.14772727272727273,0.1590909090909091,0.17207792207792208
83,0.13636363636363635,0.14935064935064934,0.170995670995671,0.18398268398268397,0.18614718614718614,0.15151515151515152,1.0,1.0,1.0,1.0,1.0,1.0,0.13636363636363635,0.14935064935064934,0.170995670995671,0.18398268398268397,0.18614718614718614,0.15151515151515152
84,0.6385281385281385,0.35714285714285715,0.35714285714285715,0.6385281385281385,0.6385281385281385,0.6385281385281385,0.24025974025974026,0.5016233766233766,0.49512987012987014,0.28084415584415584,0.262987012987013,0.20616883116883117,0.153412604711306,0.17915120593692024,0.17683209647495363,0.17932689604767527,0.16792460785967278,0.13164459998875583
85,0.5865800865800865,0.4090909090909091,1.0,1.0,1.0,1.0,0.3246753246753247,0.3246753246753247,0.18993506493506493,0.1737012987012987,0.15422077922077923,0.1444805194805195,0.19044808005846967,0.13282172373081463,0.18993506493506493,0.1737012987012987,0.15422077922077923,0.1444805194805195
86,1.0,1.0,0.5021645021645021,0.5021645021645021,0.4935064935064935,0.4935064935064935,0.2922077922077922,0.2012987012987013,0.36688311688311687,0.12987012987012986,0.2418831168831169,0.25487012987012986,0.2922077922077922,0.2012987012987013,0.18423567774217123,0.065216169112273,0.11937088885140834,0.1257800640917524
87,0.24242424242424243,0.16017316017316016,0.7532467532467533,0.7532467532467533,0.8354978354978355,0.8354978354978355,0.4967532467532468,0.5,0.237012987012987,0.2564935064935065,0.2483766233766234,0.2483766233766234,0.12042502951593861,0.08008658008658008,0.17852926294484736,0.19320290099510878,0.20751813121942994,0.20751813121942994
