,gamma,alpha,p
512,0.9,3.900000000000002,0.0028181789065591764
513,1.0,3.900000000000002,0.0016850592396961124
514,1.1,3.900000000000002,0.0007322080688810831
515,1.2000000000000002,3.900000000000002,0.0002432634541289083
516,1.3000000000000003,3.900000000000002,6.442033923177178e-05
517,1.4000000000000001,3.900000000000002,1.4074900668142675e-05
518,1.5000000000000002,3.900000000000002,2.6112438657906988e-06
519,1.6,3.900000000000002,4.2145191690653296e-07
520,1.7000000000000002,3.900000000000002,6.040227616687866e-08
521,1.8000000000000003,3.900000000000002,7.822527233615753e-09
522,1.9000000000000001,3.900000000000002,9.292229707624879e-10
523,2.0,3.900000000000002,1.0255382261749523e-10
524,2.1,3.900000000000002,1.0633086568385163e-11
525,0.1,4.000000000000002,8.654479231353372e-13
526,0.2,4.000000000000002,1.2505149501052231e-09
527,0.30000000000000004,4.000000000000002,2.0792155329822947e-07
528,0.4,4.000000000000002,7.665468615623909e-06
529,0.5,4.000000000000002,9.176260209181825e-05
530,0.6,4.000000000000002,0.0004583233415399413
531,0.7000000000000001,4.000000000000002,0.0011405512025183028
532,0.8,4.000000000000002,0.0016131420363396725
533,0.9,4.000000000000002,0.001434396950468787
534,1.0,4.000000000000002,0.0008679398151733921
535,1.1,4.000000000000002,0.00038071325820009485
536,1.2000000000000002,4.000000000000002,0.00012742243099501523
537,1.3000000000000003,4.000000000000002,3.393696178045092e-05
538,1.4000000000000001,4.000000000000002,7.446952489616191e-06
539,1.5000000000000002,4.000000000000002,1.386017213632104e-06
540,1.6,4.000000000000002,2.242047915067341e-07
541,1.7000000000000002,4.000000000000002,3.217966047363151e-08
542,1.8000000000000003,4.000000000000002,4.1707872733803e-09
543,1.9000000000000001,4.000000000000002,4.955545140619346e-10
544,2.0,4.000000000000002,5.467894116419967e-11
545,2.1,4.000000000000002,5.665688399424308e-12
546,0.1,4.100000000000002,2.877397874240147e-13
547,0.2,4.100000000000002,4.632072662648003e-10
548,0.30000000000000004,4.100000000000002,8.258800706600724e-08
549,0.4,4.100000000000002,3.202208091777365e-06
550,0.5,4.100000000000002,3.9830556686463694e-05
551,0.6,4.100000000000002,0.0002049712179582861
552,0.7000000000000001,4.100000000000002,0.0005222451433897129
553,0.8,4.100000000000002,0.000752598564262874
554,0.9,4.100000000000002,0.0006792499212022726
555,1.0,4.100000000000002,0.00041590129229354325
556,1.1,4.100000000000002,0.00018414711277723418
557,1.2000000000000002,4.100000000000002,6.20874381127897e-05
558,1.3000000000000003,4.100000000000002,1.6630435117210767e-05
559,1.4000000000000001,4.100000000000002,3.6651303042104094e-06
560,1.5000000000000002,4.100000000000002,6.843340676892629e-07
561,1.6,4.100000000000002,1.1094909149896192e-07
562,1.7000000000000002,4.100000000000002,1.5947675423707235e-08
563,1.8000000000000003,4.100000000000002,2.068635650429413e-09
564,1.9000000000000001,4.100000000000002,2.458476676879706e-10
565,2.0,4.100000000000002,2.712065093831291e-11
566,2.1,4.100000000000002,2.808448727458915e-12
567,0.1,4.200000000000003,8.955900077356684e-14
568,0.2,4.200000000000003,1.6058409193666654e-10
569,0.30000000000000004,4.200000000000003,3.0685866501864644e-08
570,0.4,4.200000000000003,1.250723224887687e-06
571,0.5,4.200000000000003,1.6158892920692142e-05
572,0.6,4.200000000000003,8.5652670083265e-05
573,0.7000000000000001,4.200000000000003,0.00022339500928092597
574,0.8,4.200000000000003,0.00032796588372615795
575,0.9,4.200000000000003,0.00030041184160906054
576,1.0,4.200000000000003,0.00018611641535549536
577,1.1,4.200000000000003,8.317697018739229e-05
578,1.2000000000000002,4.200000000000003,2.8250043777897088e-05
579,1.3000000000000003,4.200000000000003,7.610006386492622e-06
580,1.4000000000000001,4.200000000000003,1.6844175515873675e-06
581,1.5000000000000002,4.200000000000003,3.155151984084761e-07
582,1.6,4.200000000000003,5.126980223516541e-08
583,1.7000000000000002,4.200000000000003,7.3804244815536476e-09
584,1.8000000000000003,4.200000000000003,9.581397363171694e-10
585,1.9000000000000001,4.200000000000003,1.1390211572784372e-10
586,2.0,4.200000000000003,1.2562733700555787e-11
587,2.1,4.200000000000003,1.3001628944027164e-12
588,0.1,4.3000000000000025,2.6191021457038183e-14
589,0.2,4.3000000000000025,5.229191197737411e-11
590,0.30000000000000004,4.3000000000000025,1.0703308437913713e-08
591,0.4,4.3000000000000025,4.583766022952784e-07
592,0.5,4.3000000000000025,6.148885473222922e-06
593,0.6,4.3000000000000025,3.356280481216919e-05
594,0.7000000000000001,4.3000000000000025,8.958843636428602e-05
595,0.8,4.3000000000000025,0.00013396975182003527
596,0.9,4.3000000000000025,0.0001245284975980412
597,1.0,4.3000000000000025,7.805649999282629e-05
598,1.1,4.3000000000000025,3.520857204394957e-05
599,1.2000000000000002,4.3000000000000025,1.2045586867594437e-05
600,1.3000000000000003,4.3000000000000025,3.263274395353733e-06
601,1.4000000000000001,4.3000000000000025,7.254323302562277e-07
602,1.5000000000000002,4.3000000000000025,1.3632126551171505e-07
603,1.6,4.3000000000000025,2.2202346793878527e-08
604,1.7000000000000002,4.3000000000000025,3.2009266049885023e-09
605,1.8000000000000003,4.3000000000000025,4.1590815170198506e-10
606,1.9000000000000001,4.3000000000000025,4.945795896945035e-11
607,2.0,4.3000000000000025,5.454099178813457e-12
608,2.1,4.3000000000000025,5.641580039737352e-13
609,0.1,4.400000000000002,7.220951584499706e-15
610,0.2,4.400000000000002,1.6047873335408538e-11
611,0.30000000000000004,4.400000000000002,3.5163559205702187e-09
612,0.4,4.400000000000002,1.581484553947391e-07
613,0.5,4.400000000000002,2.201907044525756e-06
614,0.6,4.400000000000002,1.2372867413861829e-05
615,0.7000000000000001,4.400000000000002,3.37934909143916e-05
616,0.8,4.400000000000002,5.14658216459285e-05
617,0.9,4.400000000000002,4.854051895911339e-05
618,1.0,4.400000000000002,3.078094521462022e-05
619,1.1,4.400000000000002,1.4012592143461987e-05
620,1.2000000000000002,4.400000000000002,4.828890359888429e-06
621,1.3000000000000003,4.400000000000002,1.3156071514631633e-06
622,1.4000000000000001,4.400000000000002,2.937297338594976e-07
623,1.5000000000000002,4.400000000000002,5.537524600143325e-08
624,1.6,4.400000000000002,9.03969592098372e-09
625,1.7000000000000002,4.400000000000002,1.3052689690159532e-09
626,1.8000000000000003,4.400000000000002,1.697503635982472e-10
627,1.9000000000000001,4.400000000000002,2.019305526648932e-11
628,2.0,4.400000000000002,2.226596733795912e-12
629,2.1,4.400000000000002,2.301985915660867e-13
630,0.1,4.500000000000003,1.8827504651722923e-15
631,0.2,4.500000000000003,4.6557616542102525e-12
632,0.30000000000000004,4.500000000000003,1.0914239410087752e-09
633,0.4,4.500000000000003,5.152461346648129e-08
634,0.5,4.500000000000003,7.44289785095633e-07
635,0.6,4.500000000000003,4.3042485722359205e-06
636,0.7000000000000001,4.500000000000003,1.2026371268920707e-05
637,0.8,4.500000000000003,1.865009245449394e-05
638,0.9,4.500000000000003,1.7845887672081805e-05
639,1.0,4.500000000000003,1.144763923811101e-05
640,1.1,4.500000000000003,5.25926069937998e-06
641,1.2000000000000002,4.500000000000003,1.8255246330690199e-06
642,1.3000000000000003,4.500000000000003,5.001642562143374e-07
643,1.4000000000000001,4.500000000000003,1.1215330671129812e-07
644,1.5000000000000002,4.500000000000003,2.1212195471786136e-08
645,1.6,4.500000000000003,3.470849170752364e-09
646,1.7000000000000002,4.500000000000003,5.019539835222263e-10
647,1.8000000000000003,4.500000000000003,6.533998497442509e-11
648,1.9000000000000001,4.500000000000003,7.775719589536468e-12
649,2.0,4.500000000000003,8.573383005837174e-13
650,2.1,4.500000000000003,8.859667160520488e-14
651,0.1,4.600000000000003,4.655941325248517e-16
652,0.2,4.600000000000003,1.2805505865321128e-12
653,0.30000000000000004,4.600000000000003,3.2096264683209736e-10
654,0.4,4.600000000000003,1.5896518408271133e-08
655,0.5,4.600000000000003,2.381512570462757e-07
656,0.6,4.600000000000003,1.416980892417612e-06
657,0.7000000000000001,4.600000000000003,4.049293077720918e-06
658,0.8,4.600000000000003,6.393130887684091e-06
659,0.9,4.600000000000003,6.205671080997769e-06
660,1.0,4.600000000000003,4.026504264395923e-06
661,1.1,4.600000000000003,1.866735348788722e-06
662,1.2000000000000002,4.600000000000003,6.526246152456789e-07
663,1.3000000000000003,4.600000000000003,1.7981513607153833e-07
664,1.4000000000000001,4.600000000000003,4.04950507475695e-08
665,1.5000000000000002,4.600000000000003,7.683964701087833e-09
666,1.6,4.600000000000003,1.2602483064027968e-09
667,1.7000000000000002,4.600000000000003,1.8254867257953263e-10
668,1.8000000000000003,4.600000000000003,2.3785577422889166e-11
669,1.9000000000000001,4.600000000000003,2.831805524351757e-12
670,2.0,4.600000000000003,3.122245453156363e-13
671,2.1,4.600000000000003,3.2252079142995175e-14
672,0.1,4.700000000000003,1.0949897543643863e-16
673,0.2,4.700000000000003,3.348034484833799e-13
674,0.30000000000000004,4.700000000000003,8.966500681534328e-11
675,0.4,4.700000000000003,4.656611883058818e-09
676,0.5,4.700000000000003,7.232226818689361e-08
677,0.6,4.700000000000003,4.4259720151731994e-07
678,0.7000000000000001,4.700000000000003,1.293311571300206e-06
679,0.8,4.700000000000003,2.0785050391127886e-06
680,0.9,4.700000000000003,2.046391519770552e-06
681,1.0,4.700000000000003,1.3429178411911911e-06
682,1.1,4.700000000000003,6.28234612168263e-07
683,1.2000000000000002,4.700000000000003,2.212087900883595e-07
684,1.3000000000000003,4.700000000000003,6.12905459060449e-08
685,1.4000000000000001,4.700000000000003,1.386254115758356e-08
686,1.5000000000000002,4.700000000000003,2.6389991812801974e-09
687,1.6,4.700000000000003,4.3384892007367677e-10
688,1.7000000000000002,4.700000000000003,6.294587200961747e-11
689,1.8000000000000003,4.700000000000003,8.209886951769898e-12
690,1.9000000000000001,4.700000000000003,9.77896097681274e-13
691,2.0,4.700000000000003,1.078221762743506e-13
692,2.1,4.700000000000003,1.1133859951955023e-14
693,0.1,4.8000000000000025,2.4552235269843796e-17
694,0.2,4.8000000000000025,8.341507492245285e-14
695,0.30000000000000004,4.8000000000000025,2.3854290846601978e-11
696,0.4,4.8000000000000025,1.298323654976544e-09
697,0.5,4.8000000000000025,2.0895912530305708e-08
698,0.6,4.8000000000000025,1.3148951940986995e-07
699,0.7000000000000001,4.8000000000000025,3.927935464309849e-07
700,0.8,4.8000000000000025,6.424650138144353e-07
701,0.9,4.8000000000000025,6.414936006657829e-07
702,1.0,4.8000000000000025,4.257280915701397e-07
703,1.1,4.8000000000000025,2.009522722035087e-07
704,1.2000000000000002,4.8000000000000025,7.126131651021845e-08
705,1.3000000000000003,4.8000000000000025,1.9854652711478665e-08
706,1.4000000000000001,4.8000000000000025,4.510050114776687e-09
707,1.5000000000000002,4.8000000000000025,8.613758139008895e-10
708,1.6,4.8000000000000025,1.4194732688828714e-10
709,1.7000000000000002,4.8000000000000025,2.062875205104363e-11
710,1.8000000000000003,4.8000000000000025,2.693344889280071e-12
711,1.9000000000000001,4.8000000000000025,3.209743147223099e-13
712,2.0,4.8000000000000025,3.5392942381587224e-14
713,2.1,4.8000000000000025,3.6536119531246294e-15
714,0.1,4.900000000000003,5.260986960464566e-18
715,0.2,4.900000000000003,1.985005376194003e-14
716,0.30000000000000004,4.900000000000003,6.05731363305045e-12
717,0.4,4.900000000000003,3.4532882293795415e-10
718,0.5,4.900000000000003,5.757192902646286e-09
719,0.6,4.900000000000003,3.723913861051715e-08
720,0.7000000000000001,4.900000000000003,1.1369705980787214e-07
721,0.8,4.900000000000003,1.8923155766864216e-07
722,0.9,4.900000000000003,1.9159431592372606e-07
723,1.0,4.900000000000003,1.2857547829418422e-07
724,1.1,4.900000000000003,6.123161257611716e-08
725,1.2000000000000002,4.900000000000003,2.1867343069699896e-08
726,1.3000000000000003,4.900000000000003,6.126456232996729e-09
727,1.4000000000000001,4.900000000000003,1.3976316893868813e-09
728,1.5000000000000002,4.900000000000003,2.6780549940370694e-10
729,1.6,4.900000000000003,4.423793261585691e-11
730,1.7000000000000002,4.900000000000003,6.4397234421963485e-12
731,1.8000000000000003,4.900000000000003,8.416827673565752e-13
732,1.9000000000000001,4.900000000000003,1.0036112446923368e-13
733,2.0,4.900000000000003,1.1067800063248732e-14
734,2.1,4.900000000000003,1.1422351166837424e-15
735,0.1,5.0000000000000036,1.079662057007052e-18
736,0.2,5.0000000000000036,4.521427053681647e-15
737,0.30000000000000004,5.0000000000000036,1.4712698155038536e-12
738,0.4,5.0000000000000036,8.781036011454879e-11
739,0.5,5.0000000000000036,1.515810013477857e-09
740,0.6,5.0000000000000036,1.0075277088820555e-08
741,0.7000000000000001,5.0000000000000036,3.143251731271861e-08
742,0.8,5.0000000000000036,5.3223458010110344e-08
743,0.9,5.0000000000000036,5.4635859146682295e-08
744,1.0,5.0000000000000036,3.7071789000912564e-08
745,1.1,5.0000000000000036,1.78108720381418e-08
746,1.2000000000000002,5.0000000000000036,6.4053423653032525e-09
747,1.3000000000000003,5.0000000000000036,1.8044569287483026e-09
748,1.4000000000000001,5.0000000000000036,4.1341610307852455e-10
749,1.5000000000000002,5.0000000000000036,7.947466429750828e-11
750,1.6,5.0000000000000036,1.3159789807738117e-11
751,1.7000000000000002,5.0000000000000036,1.91891768924428e-12
752,1.8000000000000003,5.0000000000000036,2.51079726228351e-13
753,1.9000000000000001,5.0000000000000036,2.995589763314086e-14
754,2.0,5.0000000000000036,3.304036469367772e-15
755,2.1,5.0000000000000036,3.4091558729639927e-16
