sub,img,information_content
10,10077,32.9895188997073
10,10157,33.8730568461285
10,10168,33.8938683520487
10,10183,43.5766326276481
10,10369,52.9942610045443
10,10407,62.1215927748876
10,10447,63.0424508743532
10,10587,24.2214016405737
10,10619,37.5055344463626
10,10632,35.5806680411876
10,10653,41.5812761959792
10,10660,65.8639316752014
10,10702,31.5568792290069
10,10732,28.4560865820859
10,10750,28.4417448675108
10,10842,37.7677589402461
10,10864,32.0540305583068
11,10005,38.8160206689571
11,10018,43.559564651761
11,10042,50.8702841487513
11,10077,32.091223432672
11,10157,34.2877529495658
11,10168,35.0427394742218
11,10183,38.0008329996724
11,10369,53.9823511335
11,10407,70.7257750386844
11,10447,68.4691815276156
11,10587,24.433086507274
11,10619,38.5552987638477
11,10632,36.408757063639
11,10653,39.2871768559174
11,10660,61.3263495929759
11,10702,33.0249572488246
11,10732,27.9602522740146
11,10750,27.2332067421046
11,10842,36.5518959359411
11,10864,33.6481240767633
12,10005,37.5402634189515
12,10018,42.4153667722401
12,10042,47.356161260993
12,10077,32.7823693431654
12,10157,34.2122248558962
12,10168,34.5449853887465
12,10183,41.5243242778323
12,10369,52.3539588424308
12,10407,80.318745563697
12,10447,66.7307321870355
12,10587,24.1622702371381
12,10619,38.175136987189
12,10632,38.5312762427194
12,10653,41.6704772405185
12,10660,61.8231298333713
12,10702,33.1497520376239
12,10732,28.0111925568532
12,10750,28.1040944390234
12,10842,36.5732928376012
12,10864,32.6050801810821
13,10005,37.4307492068817
13,10018,43.3872792336219
13,10042,50.2458665606929
13,10077,31.2189433887962
13,10157,34.0800980119923
13,10168,35.4852830732413
13,10183,40.5490183120313
13,10369,51.7530479540398
13,10407,72.8051364279402
13,10447,57.2962734481581
13,10587,24.2423354670834
13,10619,35.3508450108125
13,10632,35.265156992058
13,10653,46.5202367990722
13,10660,61.3176544079412
13,10702,35.3772180091008
13,10732,29.4999005779244
13,10750,26.6694147883631
13,10842,37.2386812631286
13,10864,31.8039033409697
14,10005,38.1790033633145
14,10018,42.0106529514281
14,10042,47.3748791841232
14,10077,32.8214108813579
14,10157,36.352103177739
14,10168,37.7653194470516
14,10183,44.5152262027208
14,10369,55.2550628735786
14,10407,76.8606896688199
14,10447,54.0109179050285
14,10587,24.3530723776311
14,10619,32.2375918775413
14,10632,40.3738965817619
14,10653,57.371081297995
14,10660,62.6446087030688
14,10702,36.3116486567012
14,10732,28.791476321511
14,10750,28.3782989420176
14,10842,35.2876643437358
14,10864,33.1692305331346
15,10005,39.2132161727483
15,10018,42.6938641794138
15,10042,37.5064679948517
15,10077,35.9267899785131
15,10157,37.0040499701672
15,10168,43.9051954045035
15,10183,46.3921887215469
15,10369,51.481483884115
15,10407,81.2066281552251
15,10447,63.1688411377539
15,10587,27.4433285943085
15,10619,31.184908763808
15,10632,48.7893476527615
15,10653,60.4605941223362
15,10660,59.6847182779245
15,10702,32.3774919362659
15,10732,27.9988282675426
15,10750,30.1551720882374
15,10842,35.7751489866241
15,10864,37.9324705887355
16,10005,37.9986822181165
16,10018,42.264677419733
16,10042,43.2560968696477
16,10077,33.5263537037859
16,10157,35.1528721801011
16,10168,34.4991392602713
16,10183,47.206821477296
16,10369,34.6363723896396
16,10407,57.9084186886813
16,10447,54.381430660246
16,10587,41.9829525919424
16,10619,34.3559295436474
16,10632,37.4654157338824
16,10653,48.9039078885477
16,10660,49.0853385102791
16,10702,35.7459977191399
16,10732,28.4440241070155
16,10750,31.2267048434364
16,10842,35.934712550653
16,10864,34.8739837147964
