sub,img,information_content
6,10864,32.262257474710744
7,10005,52.221405167771486
7,10018,65.18253014032987
7,10042,49.76860085993169
7,10077,36.60255374121224
7,10157,54.00443735346172
7,10168,50.9904444506031
7,10183,44.52245169798541
7,10369,49.35731703396718
7,10407,57.3410304184901
7,10447,55.762938072428966
7,10587,47.991632204646464
7,10619,50.8159354081871
7,10632,37.36513880900861
7,10653,71.28023311972646
7,10660,48.1636702000855
7,10702,41.25620471332315
7,10732,31.163710208733033
7,10750,67.05166094455961
7,10842,44.109710309227395
7,10864,34.040644416155395
8,10005,52.56137557338089
8,10018,67.59311774603722
8,10042,51.68129308030336
8,10077,37.29881026562159
8,10157,44.55440719046085
8,10168,60.59039208326953
8,10183,44.81233584857829
8,10369,47.91125728996541
8,10407,61.7730251051702
8,10447,64.78258479142018
8,10587,48.50152680902421
8,10619,57.988656934694184
8,10632,37.21411573247137
8,10653,67.41276210085151
8,10660,49.50244898140393
8,10702,45.702103118392
8,10732,32.05792300318592
8,10750,73.08778348695105
8,10842,44.11598393571019
8,10864,35.74803504662271
9,10005,48.118942750850735
9,10018,67.1644721617958
9,10042,54.167399681614626
9,10077,35.47065254149958
9,10157,41.25721300076554
9,10168,53.60310784464723
9,10183,41.33765402292116
9,10369,48.688004680365424
9,10407,42.67780793653405
9,10447,66.83453799263859
9,10587,51.89685068746308
9,10619,59.57497330713026
9,10632,37.232070236976156
9,10653,68.58387584717136
9,10660,50.15908041964832
9,10702,47.00277508500394
9,10732,33.61557567212911
9,10750,67.25535598460196
9,10842,42.95226838358697
9,10864,37.05782905174036
10,10005,52.1539312276381
10,10018,68.35011054789982
10,10042,54.09702183677019
10,10077,37.13995637043391
10,10157,43.91606772436464
10,10168,62.05269659574482
10,10183,41.4363298093053
10,10369,50.705756817027954
10,10407,49.119675606829844
10,10447,64.92656936581538
10,10587,51.62621623592062
10,10619,61.306953881211044
10,10632,40.33160874248796
10,10653,68.92902602714345
10,10660,49.03465799016212
10,10702,47.74855317982427
10,10732,43.43300131901214
10,10750,68.07360531682818
10,10842,40.92165997651786
10,10864,33.8768387270456
11,10005,52.51160652936438
11,10018,58.481779589170635
11,10042,51.59537298185166
11,10077,36.70333240759533
11,10157,36.915096999931755
11,10168,41.81107386520979
11,10183,46.430031147798886
11,10369,49.676606654308706
11,10407,40.180363678586765
11,10447,61.775354638178456
11,10587,57.235525273660855
11,10619,46.010746676026244
11,10632,38.24226296375656
11,10653,44.88841441464854
11,10660,49.546709161575095
11,10702,40.495851057632414
11,10732,44.79994495769552
11,10750,57.98398500474431
11,10842,40.9044282747097
11,10864,31.786403282031443
